source,condition,architecture,prompt_level,topic,topic_key,conversation_a,conversation_b,route_similarity,route_distance,alignment_path
SB,SB,SB,SB,Air Pollution,air pollution,2648,2752,0.32125372026406607,0.6787462797359339,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,2938,0.2751586362893236,0.7248413637106764,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,2998,0.2921369783296862,0.7078630216703138,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,3063,0.30042625395367517,0.6995737460463248,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,3148,0.2974265923346273,0.7025734076653727,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,3244,0.2880667803698542,0.7119332196301458,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,3255,0.2793345510562647,0.7206654489437353,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,3406,0.3010481709284729,0.6989518290715271,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,3574,0.32708512709090576,0.6729148729090942,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,3694,0.333685818727393,0.666314181272607,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,3797,0.23868849878191079,0.7613115012180892,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,3887,0.3560309409136708,0.6439690590863292,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,4051,0.2595242026478296,0.7404757973521704,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,4114,0.2651629871181437,0.7348370128818563,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,4382,0.2509435270740147,0.7490564729259853,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,4771,0.33582430144978626,0.6641756985502137,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2648,4940,0.1920027291208365,0.8079972708791635,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,2938,0.33598181170739594,0.6640181882926041,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,2998,0.3614117736062509,0.6385882263937491,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,3063,0.3280319598663367,0.6719680401336633,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,3148,0.35667721988584977,0.6433227801141502,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,3244,0.32306594756083273,0.6769340524391673,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,3255,0.3355270248352954,0.6644729751647046,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,3406,0.3492606863600617,0.6507393136399383,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,3574,0.38041506216096754,0.6195849378390325,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,3694,0.31204930159113864,0.6879506984088614,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,3797,0.32729017769317614,0.6727098223068239,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,3887,0.31782878618813315,0.6821712138118669,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,4051,0.2855909904885158,0.7144090095114842,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,4114,0.34646348382171055,0.6535365161782895,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,4382,0.3413624308078511,0.6586375691921489,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,4771,0.38158864571295703,0.618411354287043,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2752,4940,0.276381365104875,0.723618634895125,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,2998,0.28394977972541824,0.7160502202745818,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,10],[10,11],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,3063,0.23980370748187918,0.7601962925181208,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,3148,0.2830931398414682,0.7169068601585318,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,3244,0.317998276312804,0.682001723687196,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,3255,0.288310731573756,0.711689268426244,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,3406,0.30417581144881967,0.6958241885511803,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,3574,0.34034911643789734,0.6596508835621027,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,3694,0.3112157517648503,0.6887842482351497,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,3797,0.29204683626471084,0.7079531637352892,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,3887,0.29119597577557477,0.7088040242244252,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,4051,0.19771120965963285,0.8022887903403672,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,4114,0.28184752593935947,0.7181524740606405,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,4382,0.28033305218355153,0.7196669478164485,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,4771,0.34476558734853524,0.6552344126514648,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2938,4940,0.22948478546822038,0.7705152145317796,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,3063,0.3087490196804864,0.6912509803195136,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,3148,0.34501027266978024,0.6549897273302198,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,3244,0.2845880778140263,0.7154119221859737,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,3255,0.29802229613855047,0.7019777038614495,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,3406,0.32346608276904953,0.6765339172309505,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,3574,0.3407496001079594,0.6592503998920406,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,3694,0.30405585043638783,0.6959441495636122,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,3797,0.3051454780861099,0.6948545219138901,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,3887,0.3518119631798037,0.6481880368201963,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,4051,0.25875028116116383,0.7412497188388362,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,4114,0.30485330825410806,0.6951466917458919,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,4382,0.3042349060539986,0.6957650939460014,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,4771,0.35752298374819047,0.6424770162518095,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,2998,4940,0.2725463073344856,0.7274536926655144,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,3148,0.30162786919469486,0.6983721308053051,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,3244,0.24564341687267666,0.7543565831273233,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,3255,0.2850233297900887,0.7149766702099113,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,3406,0.2836983262398517,0.7163016737601483,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,3574,0.2707919813984354,0.7292080186015646,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,3694,0.2520527584200166,0.7479472415799834,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,10],[10,11],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,3797,0.21286490582420747,0.7871350941757925,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,3887,0.33304866210080375,0.6669513378991963,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,4051,0.2136190409156571,0.7863809590843429,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,4114,0.24632599652224185,0.7536740034777581,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,4382,0.2287206421930832,0.7712793578069168,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,4771,0.24983974767838146,0.7501602523216185,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3063,4940,0.1776117155739123,0.8223882844260877,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,3244,0.3087825764075228,0.6912174235924772,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,3255,0.2833914505135541,0.7166085494864459,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,3406,0.3441792991488867,0.6558207008511133,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,3574,0.2986923691540686,0.7013076308459314,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,3694,0.3217856815024306,0.6782143184975694,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,3797,0.2961074686294234,0.7038925313705766,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,3887,0.3671452639081565,0.6328547360918435,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,4051,0.212008116813596,0.787991883186404,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,4114,0.297115411077027,0.702884588922973,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,4382,0.30792238109506476,0.6920776189049352,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,4771,0.31711508097782026,0.6828849190221797,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3148,4940,0.27151385897745195,0.728486141022548,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3244,3255,0.2320840694041929,0.7679159305958071,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3244,3406,0.2777770945184628,0.7222229054815372,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3244,3574,0.3224600796281072,0.6775399203718928,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3244,3694,0.28276896925078965,0.7172310307492104,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3244,3797,0.29297052512721145,0.7070294748727886,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3244,3887,0.3289158652115013,0.6710841347884987,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3244,4051,0.18807564862027293,0.8119243513797271,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3244,4114,0.23874577505563377,0.7612542249443662,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3244,4382,0.23859538277453163,0.7614046172254684,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3244,4771,0.34606274753369126,0.6539372524663087,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3244,4940,0.20128411903637267,0.7987158809636273,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3255,3406,0.3200859561965901,0.6799140438034099,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3255,3574,0.27699958449454565,0.7230004155054544,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3255,3694,0.29143344571695173,0.7085665542830483,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3255,3797,0.269747727811363,0.730252272188637,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3255,3887,0.31644178168252257,0.6835582183174774,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3255,4051,0.2604068042473541,0.7395931957526459,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3255,4114,0.26818785770070497,0.731812142299295,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3255,4382,0.28292330789388564,0.7170766921061144,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3255,4771,0.28671547120991603,0.713284528790084,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3255,4940,0.2280275257230917,0.7719724742769083,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3406,3574,0.3724734619482938,0.6275265380517062,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3406,3694,0.30550120588435137,0.6944987941156486,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3406,3797,0.27991456960442596,0.720085430395574,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3406,3887,0.3219450879461969,0.6780549120538031,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3406,4051,0.23300887631051082,0.7669911236894892,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3406,4114,0.2565986959491825,0.7434013040508175,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3406,4382,0.29209766048422103,0.707902339515779,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3406,4771,0.28132674750083486,0.7186732524991651,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3406,4940,0.2161312381313144,0.7838687618686856,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3574,3694,0.3737565997602458,0.6262434002397542,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3574,3797,0.2947240082493129,0.7052759917506871,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3574,3887,0.33376140194790005,0.6662385980521,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3574,4051,0.26951602607864844,0.7304839739213516,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3574,4114,0.2919914587906548,0.7080085412093452,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
SB,SB,SB,SB,Air Pollution,air pollution,3574,4382,0.36185595669524695,0.638144043304753,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]"
