source,condition,architecture,prompt_level,conversation_no,topic,topic_key,n_words,n_bins,n_microchunks,route_representation,n_sampled_word_occurrences,n_unique_sampled_words,sampled_unique_coverage,sampled_overlap_rate,status,topic_pool_size,nearest_sibling_no,nearest_sibling_similarity
LLM,C2-P1,C2,P1,4171,Job Benefits,job benefits,432,8,8,landmarks,160,160,0.37037037037037035,0.0,eligible,5,4060,0.29960161699332244
LLM,C2-P1,C2,P1,4177,News Media,news media,516,8,8,landmarks,160,160,0.31007751937984496,0.0,eligible,4,4345,0.3406121375283493
LLM,C2-P1,C2,P1,4312,Music,music,362,8,8,landmarks,160,160,0.4419889502762431,0.0,eligible,2,4168,0.23025332515493635
LLM,C2-P1,C2,P1,4316,Crime,crime,445,8,8,landmarks,160,160,0.3595505617977528,0.0,eligible,4,4340,0.3828228353633496
LLM,C2-P1,C2,P1,4319,Job Benefits,job benefits,472,8,8,landmarks,160,160,0.3389830508474576,0.0,eligible,5,4109,0.3092789438343928
LLM,C2-P1,C2,P1,4320,Crime,crime,578,8,8,landmarks,160,160,0.2768166089965398,0.0,eligible,4,4340,0.3813509299539811
LLM,C2-P1,C2,P1,4321,Trial By Jury,trial by jury,574,8,8,landmarks,160,160,0.2787456445993031,0.0,eligible,6,4327,0.4443116991875643
LLM,C2-P1,C2,P1,4325,Child Care,child care,533,8,8,landmarks,160,160,0.300187617260788,0.0,eligible,2,4877,0.2709164284438551
LLM,C2-P1,C2,P1,4327,Trial By Jury,trial by jury,529,8,8,landmarks,160,160,0.30245746691871456,0.0,eligible,6,4321,0.4443116991875643
LLM,C2-P1,C2,P1,4329,Recycling,recycling,497,8,8,landmarks,160,160,0.32193158953722334,0.0,eligible,3,4358,0.4337253475968388
LLM,C2-P1,C2,P1,4330,Drug Testing,drug testing,540,8,8,landmarks,160,160,0.2962962962962963,0.0,eligible,2,4048,0.34754998729514364
LLM,C2-P1,C2,P1,4333,Taxes,taxes,521,8,8,landmarks,160,160,0.30710172744721687,0.0,eligible,2,4372,0.2083249626645216
LLM,C2-P1,C2,P1,4336,Crime,crime,447,8,8,landmarks,160,160,0.3579418344519016,0.0,eligible,4,4316,0.3497047032482258
LLM,C2-P1,C2,P1,4339,Buying A Car,buying a car,461,8,8,landmarks,160,160,0.3470715835140998,0.0,eligible,2,4356,0.29744186083664814
LLM,C2-P1,C2,P1,4340,Crime,crime,530,8,8,landmarks,160,160,0.3018867924528302,0.0,eligible,4,4316,0.3828228353633496
LLM,C2-P1,C2,P1,4341,Capital Punishment,capital punishment,473,8,8,landmarks,160,160,0.3382663847780127,0.0,eligible,2,4133,0.23126478264723027
LLM,C2-P1,C2,P1,4345,News Media,news media,527,8,8,landmarks,160,160,0.3036053130929791,0.0,eligible,4,4611,0.38779133248760944
LLM,C2-P1,C2,P1,4353,Family Finance,family finance,503,8,8,landmarks,160,160,0.31809145129224653,0.0,eligible,5,4103,0.476464622803471
LLM,C2-P1,C2,P1,4356,Buying A Car,buying a car,516,8,8,landmarks,160,160,0.31007751937984496,0.0,eligible,2,4339,0.29744186083664814
LLM,C2-P1,C2,P1,4358,Recycling,recycling,479,8,8,landmarks,160,160,0.33402922755741127,0.0,eligible,3,4329,0.4337253475968388
LLM,C2-P1,C2,P1,4360,Social Change,social change,390,8,8,landmarks,160,160,0.41025641025641024,0.0,singleton_topic,1,,
LLM,C2-P1,C2,P1,4362,Public Education,public education,517,8,8,landmarks,160,160,0.30947775628626695,0.0,singleton_topic,1,,
LLM,C2-P1,C2,P1,4372,Taxes,taxes,467,8,8,landmarks,160,160,0.3426124197002141,0.0,eligible,2,4333,0.2083249626645216
LLM,C2-P1,C2,P1,4379,Family Finance,family finance,484,8,8,landmarks,160,160,0.3305785123966942,0.0,eligible,5,4688,0.4539834057543707
LLM,C2-P1,C2,P1,4382,Air Pollution,air pollution,373,8,8,landmarks,160,160,0.4289544235924933,0.0,singleton_topic,1,,
LLM,C2-P1,C2,P1,4611,News Media,news media,502,8,8,landmarks,160,160,0.3187250996015936,0.0,eligible,4,4345,0.38779133248760944
LLM,C2-P1,C2,P1,4617,Trial By Jury,trial by jury,388,8,8,landmarks,160,160,0.41237113402061853,0.0,eligible,6,4152,0.3600169117643982
LLM,C2-P1,C2,P1,4619,Care Of The Elderly,care of the elderly,609,8,8,landmarks,160,160,0.2627257799671593,0.0,eligible,5,3902,0.3413125863532982
LLM,C2-P1,C2,P1,4628,Job Benefits,job benefits,493,8,8,landmarks,160,160,0.32454361054766734,0.0,eligible,5,4171,0.27175963582649887
LLM,C2-P1,C2,P1,4646,Care Of The Elderly,care of the elderly,36,8,8,landmarks,160,36,1.0,0.775,eligible,5,4108,0.41279054129683135
LLM,C2-P1,C2,P1,4688,Family Finance,family finance,280,8,8,landmarks,160,160,0.5714285714285714,0.0,eligible,5,4103,0.4815470797454544
LLM,C2-P1,C2,P1,4877,Child Care,child care,530,8,8,landmarks,160,160,0.3018867924528302,0.0,eligible,2,4325,0.2709164284438551
LLM,C3-P1,C3,P1,2095,Weather Climate,weather climate,361,8,8,landmarks,160,160,0.44321329639889195,0.0,singleton_topic,1,,
LLM,C3-P1,C3,P1,2451,Soviet Union,soviet union,371,8,8,landmarks,160,160,0.431266846361186,0.0,singleton_topic,1,,
LLM,C3-P1,C3,P1,3389,Football,football,267,8,8,landmarks,160,160,0.599250936329588,0.0,singleton_topic,1,,
LLM,C3-P1,C3,P1,3902,Care Of The Elderly,care of the elderly,283,8,8,landmarks,160,160,0.5653710247349824,0.0,eligible,5,4646,0.5808000422298267
LLM,C3-P1,C3,P1,4036,Trial By Jury,trial by jury,257,8,8,landmarks,160,160,0.622568093385214,0.0,eligible,6,4148,0.6105858530824009
LLM,C3-P1,C3,P1,4048,Drug Testing,drug testing,284,8,8,landmarks,160,160,0.5633802816901409,0.0,eligible,2,4330,0.3149778828317059
LLM,C3-P1,C3,P1,4060,Job Benefits,job benefits,190,8,8,landmarks,160,160,0.8421052631578947,0.0,eligible,5,4319,0.4880451868348288
LLM,C3-P1,C3,P1,4082,News Media,news media,352,8,8,landmarks,160,160,0.45454545454545453,0.0,eligible,4,4611,0.5283500711091943
LLM,C3-P1,C3,P1,4096,Recycling,recycling,212,8,8,landmarks,160,160,0.7547169811320755,0.0,eligible,3,4329,0.579295577151083
LLM,C3-P1,C3,P1,4103,Family Finance,family finance,255,8,8,landmarks,160,160,0.6274509803921569,0.0,eligible,5,4104,0.46332870208557553
LLM,C3-P1,C3,P1,4104,Family Finance,family finance,386,8,8,landmarks,160,160,0.41450777202072536,0.0,eligible,5,4353,0.4923604022143606
LLM,C3-P1,C3,P1,4108,Care Of The Elderly,care of the elderly,225,8,8,landmarks,160,160,0.7111111111111111,0.0,eligible,5,4646,0.5041122248053207
LLM,C3-P1,C3,P1,4109,Job Benefits,job benefits,485,8,8,landmarks,160,160,0.32989690721649484,0.0,eligible,5,4171,0.5229538051341696
LLM,C3-P1,C3,P1,4133,Capital Punishment,capital punishment,297,8,8,landmarks,160,160,0.5387205387205387,0.0,eligible,2,4341,0.3133497367181246
LLM,C3-P1,C3,P1,4148,Trial By Jury,trial by jury,349,8,8,landmarks,160,160,0.4584527220630373,0.0,eligible,6,4036,0.6105858530824009
LLM,C3-P1,C3,P1,4152,Trial By Jury,trial by jury,345,8,8,landmarks,160,160,0.463768115942029,0.0,eligible,6,4617,0.5016832144345529
LLM,C3-P1,C3,P1,4166,Care Of The Elderly,care of the elderly,489,8,8,landmarks,160,160,0.32719836400818,0.0,eligible,5,4619,0.4187374739791707
LLM,C3-P1,C3,P1,4168,Music,music,303,8,8,landmarks,160,160,0.528052805280528,0.0,eligible,2,4312,0.37630938959151616
LLM,C3-P1,C3,P1,4171,Job Benefits,job benefits,317,8,8,landmarks,160,160,0.5047318611987381,0.0,eligible,5,4109,0.5229538051341696
LLM,C3-P1,C3,P1,4177,News Media,news media,242,8,8,landmarks,160,160,0.6611570247933884,0.0,eligible,4,4345,0.4829259218178704
LLM,C3-P1,C3,P1,4312,Music,music,342,8,8,landmarks,160,160,0.4678362573099415,0.0,eligible,2,4168,0.37630938959151616
LLM,C3-P1,C3,P1,4316,Crime,crime,247,8,8,landmarks,160,160,0.6477732793522267,0.0,eligible,4,4320,0.44871358039234355
LLM,C3-P1,C3,P1,4319,Job Benefits,job benefits,202,8,8,landmarks,160,160,0.7920792079207921,0.0,eligible,5,4060,0.4880451868348288
LLM,C3-P1,C3,P1,4320,Crime,crime,261,8,8,landmarks,160,160,0.6130268199233716,0.0,eligible,4,4336,0.4742432522745543
LLM,C3-P1,C3,P1,4321,Trial By Jury,trial by jury,260,8,8,landmarks,160,160,0.6153846153846154,0.0,eligible,6,4617,0.4681905095315331
LLM,C3-P1,C3,P1,4325,Child Care,child care,115,8,8,landmarks,160,115,1.0,0.28125,eligible,2,4877,0.34739390838936146
LLM,C3-P1,C3,P1,4327,Trial By Jury,trial by jury,407,8,8,landmarks,160,160,0.3931203931203931,0.0,eligible,6,4036,0.5460571605501721
LLM,C3-P1,C3,P1,4329,Recycling,recycling,225,8,8,landmarks,160,160,0.7111111111111111,0.0,eligible,3,4096,0.579295577151083
LLM,C3-P1,C3,P1,4330,Drug Testing,drug testing,178,8,8,landmarks,160,160,0.898876404494382,0.0,eligible,2,4048,0.3149778828317059
LLM,C3-P1,C3,P1,4333,Taxes,taxes,149,8,8,landmarks,160,149,1.0,0.06874999999999998,eligible,2,4372,0.30829752899491547
LLM,C3-P1,C3,P1,4336,Crime,crime,401,8,8,landmarks,160,160,0.39900249376558605,0.0,eligible,4,4320,0.4742432522745543
LLM,C3-P1,C3,P1,4339,Buying A Car,buying a car,381,8,8,landmarks,160,160,0.4199475065616798,0.0,eligible,2,4356,0.2744720223389536
LLM,C3-P1,C3,P1,4340,Crime,crime,325,8,8,landmarks,160,160,0.49230769230769234,0.0,eligible,4,4316,0.4403246143172541
LLM,C3-P1,C3,P1,4341,Capital Punishment,capital punishment,322,8,8,landmarks,160,160,0.4968944099378882,0.0,eligible,2,4133,0.3133497367181246
LLM,C3-P1,C3,P1,4345,News Media,news media,246,8,8,landmarks,160,160,0.6504065040650406,0.0,eligible,4,4177,0.4829259218178704
LLM,C3-P1,C3,P1,4353,Family Finance,family finance,311,8,8,landmarks,160,160,0.5144694533762058,0.0,eligible,5,4104,0.4923604022143606
LLM,C3-P1,C3,P1,4356,Buying A Car,buying a car,385,8,8,landmarks,160,160,0.4155844155844156,0.0,eligible,2,4339,0.2744720223389536
LLM,C3-P1,C3,P1,4358,Recycling,recycling,189,8,8,landmarks,160,160,0.8465608465608465,0.0,eligible,3,4096,0.5192775266310292
LLM,C3-P1,C3,P1,4360,Social Change,social change,294,8,8,landmarks,160,160,0.54421768707483,0.0,singleton_topic,1,,
LLM,C3-P1,C3,P1,4362,Public Education,public education,353,8,8,landmarks,160,160,0.45325779036827196,0.0,singleton_topic,1,,
LLM,C3-P1,C3,P1,4372,Taxes,taxes,348,8,8,landmarks,160,160,0.45977011494252873,0.0,eligible,2,4333,0.30829752899491547
LLM,C3-P1,C3,P1,4379,Family Finance,family finance,378,8,8,landmarks,160,160,0.42328042328042326,0.0,eligible,5,4104,0.46930075895553625
LLM,C3-P1,C3,P1,4382,Air Pollution,air pollution,311,8,8,landmarks,160,160,0.5144694533762058,0.0,singleton_topic,1,,
LLM,C3-P1,C3,P1,4611,News Media,news media,403,8,8,landmarks,160,160,0.3970223325062035,0.0,eligible,4,4082,0.5283500711091943
LLM,C3-P1,C3,P1,4617,Trial By Jury,trial by jury,200,8,8,landmarks,160,160,0.8,0.0,eligible,6,4036,0.5735850363757755
LLM,C3-P1,C3,P1,4619,Care Of The Elderly,care of the elderly,303,8,8,landmarks,160,160,0.528052805280528,0.0,eligible,5,4646,0.5143972439508444
LLM,C3-P1,C3,P1,4628,Job Benefits,job benefits,457,8,8,landmarks,160,160,0.350109409190372,0.0,eligible,5,4060,0.3651170450471062
LLM,C3-P1,C3,P1,4646,Care Of The Elderly,care of the elderly,284,8,8,landmarks,160,160,0.5633802816901409,0.0,eligible,5,3902,0.5808000422298267
LLM,C3-P1,C3,P1,4688,Family Finance,family finance,328,8,8,landmarks,160,160,0.4878048780487805,0.0,eligible,5,4353,0.4699436208392904
LLM,C3-P1,C3,P1,4877,Child Care,child care,244,8,8,landmarks,160,160,0.6557377049180327,0.0,eligible,2,4325,0.34739390838936146
LLM,C4-P1,C4,P1,2095,Weather Climate,weather climate,236,8,8,landmarks,160,160,0.6779661016949152,0.0,singleton_topic,1,,
LLM,C4-P1,C4,P1,2451,Soviet Union,soviet union,343,8,8,landmarks,160,160,0.46647230320699706,0.0,singleton_topic,1,,
LLM,C4-P1,C4,P1,3389,Football,football,222,8,8,landmarks,160,160,0.7207207207207207,0.0,singleton_topic,1,,
LLM,C4-P1,C4,P1,3902,Care Of The Elderly,care of the elderly,350,8,8,landmarks,160,160,0.45714285714285713,0.0,eligible,5,4619,0.48836086913882715
LLM,C4-P1,C4,P1,4036,Trial By Jury,trial by jury,287,8,8,landmarks,160,160,0.5574912891986062,0.0,eligible,6,4327,0.5121214138899852
LLM,C4-P1,C4,P1,4048,Drug Testing,drug testing,310,8,8,landmarks,160,160,0.5161290322580645,0.0,eligible,2,4330,0.4369756269084828
LLM,C4-P1,C4,P1,4060,Job Benefits,job benefits,271,8,8,landmarks,160,160,0.5904059040590406,0.0,eligible,5,4628,0.5465211191427302
LLM,C4-P1,C4,P1,4082,News Media,news media,444,8,8,landmarks,160,160,0.36036036036036034,0.0,eligible,4,4611,0.4317938825124046
LLM,C4-P1,C4,P1,4096,Recycling,recycling,244,8,8,landmarks,160,160,0.6557377049180327,0.0,eligible,3,4329,0.48976203482138414
LLM,C4-P1,C4,P1,4103,Family Finance,family finance,414,8,8,landmarks,160,160,0.3864734299516908,0.0,eligible,5,4104,0.44141266305892723
LLM,C4-P1,C4,P1,4104,Family Finance,family finance,297,8,8,landmarks,160,160,0.5387205387205387,0.0,eligible,5,4353,0.5496165012069675
LLM,C4-P1,C4,P1,4108,Care Of The Elderly,care of the elderly,219,8,8,landmarks,160,160,0.730593607305936,0.0,eligible,5,4619,0.5006319320871986
LLM,C4-P1,C4,P1,4109,Job Benefits,job benefits,481,8,8,landmarks,160,160,0.33264033264033266,0.0,eligible,5,4060,0.4909746416511023
LLM,C4-P1,C4,P1,4133,Capital Punishment,capital punishment,246,8,8,landmarks,160,160,0.6504065040650406,0.0,eligible,2,4341,0.34100413341124647
LLM,C4-P1,C4,P1,4148,Trial By Jury,trial by jury,315,8,8,landmarks,160,160,0.5079365079365079,0.0,eligible,6,4321,0.4561942430575633
LLM,C4-P1,C4,P1,4152,Trial By Jury,trial by jury,335,8,8,landmarks,160,160,0.47761194029850745,0.0,eligible,6,4327,0.45802154101954995
LLM,C4-P1,C4,P1,4166,Care Of The Elderly,care of the elderly,220,8,8,landmarks,160,160,0.7272727272727273,0.0,eligible,5,3902,0.38992420986665755
LLM,C4-P1,C4,P1,4168,Music,music,213,8,8,landmarks,160,160,0.7511737089201878,0.0,eligible,2,4312,0.3300063676715824
LLM,C4-P1,C4,P1,4171,Job Benefits,job benefits,378,8,8,landmarks,160,160,0.42328042328042326,0.0,eligible,5,4628,0.4758432670134751
LLM,C4-P1,C4,P1,4177,News Media,news media,572,8,8,landmarks,160,160,0.27972027972027974,0.0,eligible,4,4345,0.37855825717475466
LLM,C4-P1,C4,P1,4312,Music,music,546,8,8,landmarks,160,160,0.29304029304029305,0.0,eligible,2,4168,0.3300063676715824
LLM,C4-P1,C4,P1,4316,Crime,crime,479,8,8,landmarks,160,160,0.33402922755741127,0.0,eligible,4,4336,0.49500745382255495
LLM,C4-P1,C4,P1,4319,Job Benefits,job benefits,223,8,8,landmarks,160,160,0.7174887892376681,0.0,eligible,5,4628,0.555533057067843
LLM,C4-P1,C4,P1,4320,Crime,crime,238,8,8,landmarks,160,160,0.6722689075630253,0.0,eligible,4,4340,0.5367702563142118
LLM,C4-P1,C4,P1,4321,Trial By Jury,trial by jury,558,8,8,landmarks,160,160,0.2867383512544803,0.0,eligible,6,4036,0.4915059646446096
LLM,C4-P1,C4,P1,4325,Child Care,child care,497,8,8,landmarks,160,160,0.32193158953722334,0.0,eligible,2,4877,0.36078580785669634
LLM,C4-P1,C4,P1,4327,Trial By Jury,trial by jury,348,8,8,landmarks,160,160,0.45977011494252873,0.0,eligible,6,4036,0.5121214138899852
LLM,C4-P1,C4,P1,4329,Recycling,recycling,229,8,8,landmarks,160,160,0.6986899563318777,0.0,eligible,3,4358,0.5295273722300411
LLM,C4-P1,C4,P1,4330,Drug Testing,drug testing,238,8,8,landmarks,160,160,0.6722689075630253,0.0,eligible,2,4048,0.4369756269084828
LLM,C4-P1,C4,P1,4333,Taxes,taxes,330,8,8,landmarks,160,160,0.48484848484848486,0.0,eligible,2,4372,0.3437536620565045
LLM,C4-P1,C4,P1,4336,Crime,crime,389,8,8,landmarks,160,160,0.41131105398457585,0.0,eligible,4,4316,0.49500745382255495
LLM,C4-P1,C4,P1,4339,Buying A Car,buying a car,238,8,8,landmarks,160,160,0.6722689075630253,0.0,eligible,2,4356,0.41530700964089917
LLM,C4-P1,C4,P1,4340,Crime,crime,281,8,8,landmarks,160,160,0.5693950177935944,0.0,eligible,4,4320,0.5367702563142118
LLM,C4-P1,C4,P1,4341,Capital Punishment,capital punishment,342,8,8,landmarks,160,160,0.4678362573099415,0.0,eligible,2,4133,0.34100413341124647
LLM,C4-P1,C4,P1,4345,News Media,news media,278,8,8,landmarks,160,160,0.5755395683453237,0.0,eligible,4,4611,0.4571237768436395
LLM,C4-P1,C4,P1,4353,Family Finance,family finance,340,8,8,landmarks,160,160,0.47058823529411764,0.0,eligible,5,4104,0.5496165012069675
LLM,C4-P1,C4,P1,4356,Buying A Car,buying a car,297,8,8,landmarks,160,160,0.5387205387205387,0.0,eligible,2,4339,0.41530700964089917
LLM,C4-P1,C4,P1,4358,Recycling,recycling,210,8,8,landmarks,160,160,0.7619047619047619,0.0,eligible,3,4329,0.5295273722300411
LLM,C4-P1,C4,P1,4360,Social Change,social change,318,8,8,landmarks,160,160,0.5031446540880503,0.0,singleton_topic,1,,
LLM,C4-P1,C4,P1,4362,Public Education,public education,734,8,8,landmarks,160,160,0.21798365122615804,0.0,singleton_topic,1,,
LLM,C4-P1,C4,P1,4372,Taxes,taxes,192,8,8,landmarks,160,160,0.8333333333333334,0.0,eligible,2,4333,0.3437536620565045
LLM,C4-P1,C4,P1,4379,Family Finance,family finance,264,8,8,landmarks,160,160,0.6060606060606061,0.0,eligible,5,4353,0.5295292638901647
LLM,C4-P1,C4,P1,4382,Air Pollution,air pollution,185,8,8,landmarks,160,160,0.8648648648648649,0.0,singleton_topic,1,,
LLM,C4-P1,C4,P1,4611,News Media,news media,387,8,8,landmarks,160,160,0.4134366925064599,0.0,eligible,4,4345,0.4571237768436395
LLM,C4-P1,C4,P1,4617,Trial By Jury,trial by jury,528,8,8,landmarks,160,160,0.30303030303030304,0.0,eligible,6,4148,0.43986895116971125
LLM,C4-P1,C4,P1,4619,Care Of The Elderly,care of the elderly,244,8,8,landmarks,160,160,0.6557377049180327,0.0,eligible,5,4108,0.5006319320871986
LLM,C4-P1,C4,P1,4628,Job Benefits,job benefits,290,8,8,landmarks,160,160,0.5517241379310345,0.0,eligible,5,4319,0.555533057067843
LLM,C4-P1,C4,P1,4646,Care Of The Elderly,care of the elderly,223,8,8,landmarks,160,160,0.7174887892376681,0.0,eligible,5,4619,0.4880575477572029
LLM,C4-P1,C4,P1,4688,Family Finance,family finance,255,8,8,landmarks,160,160,0.6274509803921569,0.0,eligible,5,4103,0.3642269178293357
LLM,C4-P1,C4,P1,4877,Child Care,child care,542,8,8,landmarks,160,160,0.2952029520295203,0.0,eligible,2,4325,0.36078580785669634
LLM,C1-P2,C1,P2,2095,Weather Climate,weather climate,231,8,8,landmarks,160,160,0.6926406926406926,0.0,singleton_topic,1,,
LLM,C1-P2,C1,P2,2451,Soviet Union,soviet union,272,8,8,landmarks,160,160,0.5882352941176471,0.0,singleton_topic,1,,
LLM,C1-P2,C1,P2,3389,Football,football,209,8,8,landmarks,160,160,0.7655502392344498,0.0,singleton_topic,1,,
LLM,C1-P2,C1,P2,3902,Care Of The Elderly,care of the elderly,258,8,8,landmarks,160,160,0.6201550387596899,0.0,eligible,5,4646,0.5017379474364811
LLM,C1-P2,C1,P2,4036,Trial By Jury,trial by jury,298,8,8,landmarks,160,160,0.5369127516778524,0.0,eligible,6,4617,0.368301753844674
LLM,C1-P2,C1,P2,4048,Drug Testing,drug testing,218,8,8,landmarks,160,160,0.7339449541284404,0.0,eligible,2,4330,0.39663848280225744
LLM,C1-P2,C1,P2,4060,Job Benefits,job benefits,190,8,8,landmarks,160,160,0.8421052631578947,0.0,eligible,5,4171,0.42140755258092166
LLM,C1-P2,C1,P2,4082,News Media,news media,229,8,8,landmarks,160,160,0.6986899563318777,0.0,eligible,4,4345,0.4540165242432179
LLM,C1-P2,C1,P2,4096,Recycling,recycling,172,8,8,landmarks,160,160,0.9302325581395349,0.0,eligible,3,4358,0.6247512873783783
LLM,C1-P2,C1,P2,4103,Family Finance,family finance,387,8,8,landmarks,160,160,0.4134366925064599,0.0,eligible,5,4353,0.3280692808756096
LLM,C1-P2,C1,P2,4104,Family Finance,family finance,256,8,8,landmarks,160,160,0.625,0.0,eligible,5,4379,0.4979962362256839
LLM,C1-P2,C1,P2,4108,Care Of The Elderly,care of the elderly,161,8,8,landmarks,160,160,0.9937888198757764,0.0,eligible,5,4166,0.49032501304070264
LLM,C1-P2,C1,P2,4109,Job Benefits,job benefits,187,8,8,landmarks,160,160,0.8556149732620321,0.0,eligible,5,4628,0.5709499260136726
LLM,C1-P2,C1,P2,4133,Capital Punishment,capital punishment,212,8,8,landmarks,160,160,0.7547169811320755,0.0,eligible,2,4341,0.44909924771615106
LLM,C1-P2,C1,P2,4148,Trial By Jury,trial by jury,260,8,8,landmarks,160,160,0.6153846153846154,0.0,eligible,6,4327,0.554725756239896
LLM,C1-P2,C1,P2,4152,Trial By Jury,trial by jury,283,8,8,landmarks,160,160,0.5653710247349824,0.0,eligible,6,4321,0.51935680900613
LLM,C1-P2,C1,P2,4166,Care Of The Elderly,care of the elderly,269,8,8,landmarks,160,160,0.5947955390334573,0.0,eligible,5,4108,0.49032501304070264
LLM,C1-P2,C1,P2,4168,Music,music,169,8,8,landmarks,160,160,0.9467455621301775,0.0,eligible,2,4312,0.4316085793376977
LLM,C1-P2,C1,P2,4171,Job Benefits,job benefits,240,8,8,landmarks,160,160,0.6666666666666666,0.0,eligible,5,4060,0.42140755258092166
LLM,C1-P2,C1,P2,4177,News Media,news media,241,8,8,landmarks,160,160,0.6639004149377593,0.0,eligible,4,4611,0.4382772879377632
LLM,C1-P2,C1,P2,4312,Music,music,375,8,8,landmarks,160,160,0.4266666666666667,0.0,eligible,2,4168,0.4316085793376977
LLM,C1-P2,C1,P2,4316,Crime,crime,299,8,8,landmarks,160,160,0.5351170568561873,0.0,eligible,4,4340,0.44091578874288806
LLM,C1-P2,C1,P2,4319,Job Benefits,job benefits,151,8,8,landmarks,160,151,1.0,0.05625000000000002,eligible,5,4628,0.47441089010178517
LLM,C1-P2,C1,P2,4320,Crime,crime,291,8,8,landmarks,160,160,0.5498281786941581,0.0,eligible,4,4316,0.41601201570413804
LLM,C1-P2,C1,P2,4321,Trial By Jury,trial by jury,230,8,8,landmarks,160,160,0.6956521739130435,0.0,eligible,6,4152,0.51935680900613
LLM,C1-P2,C1,P2,4325,Child Care,child care,198,8,8,landmarks,160,160,0.8080808080808081,0.0,eligible,2,4877,0.23723443698433244
LLM,C1-P2,C1,P2,4327,Trial By Jury,trial by jury,277,8,8,landmarks,160,160,0.5776173285198556,0.0,eligible,6,4148,0.554725756239896
LLM,C1-P2,C1,P2,4329,Recycling,recycling,256,8,8,landmarks,160,160,0.625,0.0,eligible,3,4358,0.5000964035997479
LLM,C1-P2,C1,P2,4330,Drug Testing,drug testing,247,8,8,landmarks,160,160,0.6477732793522267,0.0,eligible,2,4048,0.39663848280225744
LLM,C1-P2,C1,P2,4333,Taxes,taxes,265,8,8,landmarks,160,160,0.6037735849056604,0.0,eligible,2,4372,0.32464292112926396
LLM,C1-P2,C1,P2,4336,Crime,crime,207,8,8,landmarks,160,160,0.7729468599033816,0.0,eligible,4,4340,0.46889251327231773
LLM,C1-P2,C1,P2,4339,Buying A Car,buying a car,346,8,8,landmarks,160,160,0.4624277456647399,0.0,eligible,2,4356,0.4551995800614934
LLM,C1-P2,C1,P2,4340,Crime,crime,182,8,8,landmarks,160,160,0.8791208791208791,0.0,eligible,4,4336,0.46889251327231773
LLM,C1-P2,C1,P2,4341,Capital Punishment,capital punishment,298,8,8,landmarks,160,160,0.5369127516778524,0.0,eligible,2,4133,0.44909924771615106
LLM,C1-P2,C1,P2,4345,News Media,news media,275,8,8,landmarks,160,160,0.5818181818181818,0.0,eligible,4,4082,0.4540165242432179
LLM,C1-P2,C1,P2,4353,Family Finance,family finance,240,8,8,landmarks,160,160,0.6666666666666666,0.0,eligible,5,4104,0.4911521491744193
LLM,C1-P2,C1,P2,4356,Buying A Car,buying a car,271,8,8,landmarks,160,160,0.5904059040590406,0.0,eligible,2,4339,0.4551995800614934
LLM,C1-P2,C1,P2,4358,Recycling,recycling,153,8,8,landmarks,160,153,1.0,0.043749999999999956,eligible,3,4096,0.6247512873783783
LLM,C1-P2,C1,P2,4360,Social Change,social change,487,8,8,landmarks,160,160,0.32854209445585214,0.0,singleton_topic,1,,
LLM,C1-P2,C1,P2,4362,Public Education,public education,213,8,8,landmarks,160,160,0.7511737089201878,0.0,singleton_topic,1,,
LLM,C1-P2,C1,P2,4372,Taxes,taxes,211,8,8,landmarks,160,160,0.7582938388625592,0.0,eligible,2,4333,0.32464292112926396
LLM,C1-P2,C1,P2,4379,Family Finance,family finance,177,8,8,landmarks,160,160,0.903954802259887,0.0,eligible,5,4104,0.4979962362256839
LLM,C1-P2,C1,P2,4382,Air Pollution,air pollution,270,8,8,landmarks,160,160,0.5925925925925926,0.0,singleton_topic,1,,
LLM,C1-P2,C1,P2,4611,News Media,news media,170,8,8,landmarks,160,160,0.9411764705882353,0.0,eligible,4,4177,0.4382772879377632
LLM,C1-P2,C1,P2,4617,Trial By Jury,trial by jury,209,8,8,landmarks,160,160,0.7655502392344498,0.0,eligible,6,4036,0.368301753844674
LLM,C1-P2,C1,P2,4619,Care Of The Elderly,care of the elderly,224,8,8,landmarks,160,160,0.7142857142857143,0.0,eligible,5,3902,0.4316457366954516
LLM,C1-P2,C1,P2,4628,Job Benefits,job benefits,263,8,8,landmarks,160,160,0.6083650190114068,0.0,eligible,5,4109,0.5709499260136726
LLM,C1-P2,C1,P2,4646,Care Of The Elderly,care of the elderly,202,8,8,landmarks,160,160,0.7920792079207921,0.0,eligible,5,3902,0.5017379474364811
LLM,C1-P2,C1,P2,4688,Family Finance,family finance,129,8,8,landmarks,160,129,1.0,0.19374999999999998,eligible,5,4353,0.4633731437223555
LLM,C1-P2,C1,P2,4877,Child Care,child care,219,8,8,landmarks,160,160,0.730593607305936,0.0,eligible,2,4325,0.23723443698433244
LLM,C2-P2,C2,P2,2095,Weather Climate,weather climate,434,8,8,landmarks,160,160,0.3686635944700461,0.0,singleton_topic,1,,
LLM,C2-P2,C2,P2,2451,Soviet Union,soviet union,564,8,8,landmarks,160,160,0.28368794326241137,0.0,singleton_topic,1,,
LLM,C2-P2,C2,P2,3389,Football,football,448,8,8,landmarks,160,160,0.35714285714285715,0.0,singleton_topic,1,,
LLM,C2-P2,C2,P2,3902,Care Of The Elderly,care of the elderly,572,8,8,landmarks,160,160,0.27972027972027974,0.0,eligible,5,4166,0.4099075489663342
